4136,Petrovo Polje,0,45
4137,Berčevac,0,168
4138,Gnila,0,140
4139,Rastelica,0,48
4140,Uzovo,0,76
4141,Odojeviće,0,139
4142,Trn,0,48
4143,Đorđevac,0,76
4144,Dugojnica,0,86
4145,Markovac,0,109
4146,Topola (selo),0,69
4147,Rakovac,0,27
4148,Novo Selo,0,27
4149,Plana,0,4
4150,Kamenica,0,4
4151,Zaklopača,0,4
4152,Mala Vrbica,0,71
4153,Stubal,0,4
4154,Trgovište,0,4
4155,Grabovac,0,44
4156,Junkovac,0,69
4157,Mladenovac (selo),0,109
4158,Donja Trnava,0,69
4159,Cerovac,0,71
4160,Cerovac,0,5
4161,Đurđevo,0,163
4162,Dublje,0,108
4163,Velika Grabovnica,0,79
4164,Lukovo,0,48
4165,Stubal,0,8
4166,Stragari,0,108
4167,Bučje,0,108
4168,Popović,0,163
4169,Bošnjane,0,163
4170,Jabučje,0,71
4171,Rača,0,163
4172,Dobri Do,0,123
4173,Vrbovac,0,123
4174,Ralja,0,123
4175,Prnjavor,0,21
4176,Mala Plana,0,5
4177,Staro Selo,0,20
4178,Novo Selo,0,111
4179,Subotica,0,8
4180,Žunje,0,79
4181,Lazarevac,0,60
4182,Mačkovac,0,48
4183,Štitare,0,60
4184,Vučak,0,60
4185,Suvaja,0,52
4186,Vrba,0,20
4187,Lozovik,0,20
4188,Kovačevac,0,20
4189,Dublje,0,80
4190,Grabovac,0,80
4191,Bresje,0,20
4192,Vlaški Do,0,7
4193,Toponica,0,85
4194,Trnjane,0,43
4195,Vrbnica,0,85
4196,Veliko Selo,0,85
4197,Kupinovo,0,48
4198,Rataje,0,121
4199,Buštranje,0,121
4200,Novo Selo,0,147
4201,Vranjska Banja,0,153
4202,Novo Selo,0,86
4203,Bresnica,0,77
4204,Novo Selo,0,48
4205,Kaludra,0,68
4206,Suvaja,0,42
4207,Tulare,0,68
4208,Zdravinje,0,68
4209,Lipovac,0,60
4210,Lovci,0,60
4211,Tekija,0,60
4212,Varvarin (selo),0,52
4213,Gornja Toponica,0,68
4214,Drenovac,0,68
4215,Maćedonce (retkocersko),0,160
4216,Brestovac,0,87
4217,Rečica,0,144
4218,Ćukovac,0,68
4219,Ribare,0,60
4220,Vodice,0,68
4221,Petrovac,0,68
4222,Klisurica,0,68
4223,Porodin,0,10
4224,Vitkovac,0,10
4225,Varoš,0,117
4226,Podgorac,0,117
4227,Padina,0,26
4228,Kamenica,0,10
4229,Kovanluk,0,26
4230,Loćika,0,10
4231,Bradarac,0,10
4232,Kraljevo,0,10
4233,Balajnac,0,113
4234,Subotica,0,80
4235,Dubnica,0,80
4236,Grabovica,0,113
4237,Tekija,0,104
4238,Davidovac,0,104
4239,Bošnjane,0,104
4240,Lomnica,0,113
4241,Leskovac,0,103
4242,Bistrica,0,103
4243,Trnovče,0,103
4244,Starčevo,0,103
4245,Rečica,0,43
4246,Popovac,0,114
4247,Ostrovo,0,114
4248,Kumane,0,114
4249,Zabrega,0,104
4250,Resavica (selo),0,113
4251,Ribare,0,131
4252,Kaona,0,124
4253,Krivača,0,91
4254,Šilovo,0,91
4255,Novo Selo,0,91
4256,Kamenica,0,87
4257,Dragovac,0,87
4258,Ćukovac,0,87
4259,Badnjevac,0,144
4260,Međa,0,84
4261,Svirce,0,84
4262,Vlase,0,84
4263,Milanovo,0,84
4264,Lipovica,0,84
4265,Niš (palilula),0,143
4266,Donja Trnava,0,134
4267,Vrbovac,0,128
4268,Stanci,0,10
4269,Popovac,0,134
4270,Knežica,0,70
4271,Niš (crveni Krst),0,134
4272,Niš (medijana),0,99
4273,Niš (pantelej),0,135
4274,Lipovac,0,10
4275,Resnik,0,128
4276,Trgovište,0,128
4277,Šarbanovac,0,128
4278,Ravna Reka,0,120
4279,Beli Potok,0,84
4280,Belanovce,0,120
4281,Jovac,0,120
4282,Brestovo,0,120
4283,Priboj,0,84
4284,Šainovac,0,84
4285,Orašac,0,84
4286,Kamenica,0,135
4287,Rudare,0,84
4288,Kumarevo,0,84
4289,Ostrovica,0,120
4290,Priboj,0,120
4291,Slatina,0,84
4292,Grdelica (selo),0,84
4293,Oraovica (kod Grdelice),0,84
4294,Suvi Do,0,143
4295,Novo Selo,0,128
4296,Rujište,0,83
4297,Suvi Do,0,131
4298,Koprivnica,0,132
4299,Milatovac,0,131
4300,Selište,0,131
4301,Jablanica,0,83
4302,Mali Izvor,0,83
4303,Brestovac,0,89
4304,Markovac,0,107
4305,Stajkovce,0,86
4306,Koznica,0,120
4307,Novo Selo,0,84
4308,Brezovica,0,122
4309,Bistrica,0,170
4310,Dolac (selo),0,62
4311,Mezgraja,0,18
4312,Crnče,0,62
4313,Gradište,0,62
4314,Glogovac,0,62
4315,Toponica,0,62
4316,Izvor,0,102
4317,Slatina,0,67
4318,Orešac,0,67
4319,Krupac,0,62
4320,Lukovo,0,102
4321,Vrbica,0,100
4322,Trgovište,0,67
4323,Jelašnica,0,67
4324,Borovac,0,100
4325,Resnik,0,18
4326,Kalna,0,170
4327,Draginac,0,18
4328,Radoševac,0,18
4329,Ponor,0,116
4330,Vlahovo,0,102
4331,Vitanovac,0,62
4332,Klenje,0,62
4333,Klisura,0,62
4334,Cerova,0,116
4335,Leskovac,0,100
4336,Bučje,0,89
4337,Jelašnica,0,100
4338,Glogovica,0,100
4339,Brestovac,0,94
4340,Jasenica,0,94
4341,Slatina,0,94
4342,Izvor,0,116
4343,Veliko Selo,0,116
4344,Miloševo,0,94
4345,Crni Vrh,0,67
4346,Oreovica,0,116
4347,Aleksandrovac,0,94
4348,Bukovče,0,94
4349,Davidovac,0,98
4350,Mala Vrbica,0,98
4351,Prnjavor,0,106
4352,Lipnica,0,37
4353,Straža,0,37
4354,Novo Selo,0,37
4355,Čitluk,0,130
4356,Stupnica,0,37
4357,Slatina,0,37
4358,Cerova,0,63
4359,Veliko Selo,0,37
4360,Kamenica,0,37
4361,Glogovac,0,22
4362,Sovljak,0,22
4363,Vrbovo,0,12
4364,Rača,0,36
4365,Čitluk,0,36
4366,Ivanje,0,12
4367,Jablanica,0,148
4368,Kovačevac,0,12
4369,Drenova,0,12
4370,Divci,0,12
4371,Brezna,0,36
4372,Stave,0,63
4373,Lug,0,23
4374,Belotić,0,22
4375,Osečina (selo),0,152
4376,Dvorište,0,106
4377,Krivaja,0,106
4378,Slatina,0,106
4379,Kruščica,0,16
4380,Bare,0,12
4381,Gračanica,0,12
4382,Mileševo,0,12
4383,Kriva Reka,0,148
4384,Gornja Bela Reka,0,78
4385,Brezovice,0,93
4386,Dobrotin,0,23
4387,Cerje,0,23
4388,Jelovik,0,23
4389,Volujac,0,61
4390,Kaona,0,119
4391,Belotić,0,119
4392,Zablaće,0,106
4393,Sušica,0,93
4394,Duboko,0,61
4395,Bogatić,0,93
4396,Novaci,0,38
4397,Orašac,0,106
4398,Visoka,0,16
4399,Kosjerić (selo),0,105
4400,Trnava,0,61
4401,Kamenica,0,61
4402,Ravnje,0,93
4403,Jasenica,0,93
4404,Raduša,0,38
4405,Žabari,0,93
4406,Beloševac,0,93
4407,Vrbica,0,15
4408,Slatina,0,38
4409,Ljutice,0,133
4410,Tabanović,0,95
4411,Loznica,0,93
4412,Brezovica,0,38
4413,Vrelo,0,38
4414,Ušće,0,47
4415,Orašac,0,47
4416,Cerova,0,16
4417,Planinica,0,95
4418,Trešnjevica,0,16
4419,Rudnica,0,140
4420,Raduša,0,140
4421,Brnjica,0,45
4422,Vučak,0,65
4423,Guča (selo),0,118
4424,Zabrđe,0,45
4425,Rogača,0,118
4426,Joševa,0,38
4427,Mionica (selo),0,95
4428,Pridvorica,0,82
4429,Lučani (selo),0,118
4430,Strmovo,0,82
4431,Pepeljevac,0,82
4432,Lajkovac (selo),0,82
4433,Takovo,0,38
4434,Ratari,0,47
4435,Ugrinovci,0,174
4436,Polom,0,88
4437,Pridvorica,0,97
4438,Belo Polje,0,47
4439,Baljevac,0,47
4440,Rakovac,0,139
4441,Dubovo,0,140
4442,Požega,0,139
4443,Paralovo,0,139
4444,Rajac,0,97
4445,Slatina,0,97
4446,Petnica,0,97
4447,Brezova,0,4
4448,Beljina,0,97
4449,Loznica,0,97
4450,Drenova,0,88
4451,Stubica,0,49
4452,Lukavica,0,49
4453,Brajkovac,0,49
4454,Trnava,0,97
4455,Trbušnica,0,49
4456,Bistrica,0,49
4457,Medoševac,0,49
4458,Dren,0,49
4459,Baluga (ljubićska),0,97
4460,Nakučani,0,88
4461,Cerova,0,88
4462,Kruševica,0,49
4463,Lipnica,0,97
4464,Majdan,0,88
4465,Zagrađe,0,88
4466,Brezovica,0,88
4467,Strmovo,0,49
4468,Guncati,0,40
4469,Sibnica,0,162
4470,Slatina,0,162
4471,Guberevac,0,162
4472,Beograd (savski Venac),0,175
4473,Beograd (stari Grad),0,176
4474,Banja,0,139
4475,Postenje,0,139
4476,Osoje,0,139
4477,Brestovo,0,139
4478,Trnava,0,27
4479,Varevo,0,27
4480,Brezna,0,4
4481,Kovači,0,4
4482,Jablanica,0,88
4483,Grabovica,0,88
4484,Stojnik,0,162
4485,Konjuša,0,44
4486,Lipovac,0,88
4487,Ljubičevac,0,71
4488,Lipovac,0,69
4489,Kamenica,0,71
4490,Vinča,0,69
4491,Crkvine,0,109
4492,Ploča,0,8
4493,Brnjica,0,44
4494,Sibnica,0,4
4495,Drenovac,0,71
4496,Ribari,0,79
4497,Kobilje,0,79
4498,Bare,0,72
4499,Vitanovac,0,60
4500,Velika Kruševica,0,60
4501,Šljivovac,0,85
4502,Sibnica,0,7
4503,Aleksandrovac,0,121
4504,Bresnica,0,121
4505,Babina Poljana,0,147
4506,Ploča,0,77
4507,Dukat,0,77
4508,Izvor,0,77
4509,Kutlovo,0,48
4510,Stubla,0,160
4511,Zagrađe,0,48
4512,Viča,0,68
4513,Slatina,0,60
4514,Kobilje,0,60
4515,Pločnik,0,167
4516,Štulac,0,91
4517,Savinac,0,87
4518,Crni Kao,0,117
4519,Grabovo,0,117
4520,Vlaška,0,75
4521,Zabrđe,0,103
4522,Kula,0,85
4523,Golubovac,0,104
4524,Manastirica,0,103
4525,Jošanica,0,131
4526,Barič,0,92
4527,Radevce,0,91
4528,Poroštica,0,91
4529,Igrište,0,84
4530,Drenovac,0,121
4531,Aleksandrovo,0,26
4532,Dobrujevac,0,10
4533,Miljkovac,0,134
4534,Jagnjilo,0,120
4535,Padež,0,84
4536,Bistrica,0,84
4537,Jelašnica,0,84
4538,Oraovica (kod Crkovnice),0,84
4539,Davidovac,0,102
4540,Vrelo,0,135
4541,Čukljenik,0,150
4542,Vrbovac,0,83
4543,Predejane (selo),0,84
4544,Dobro Polje,0,170
4545,Ribare,0,102
4546,Novo Selo,0,62
4547,Oreovac,0,62
4548,Aleksandrovac,0,18
4549,Šarbanovac,0,67
4550,Stapar,0,93
4551,Cikote,0,37
4552,Orašac,0,12
4553,Bukovik,0,12
4554,Dubnica,0,105
4555,Korman,0,106
4556,Donja Bela Reka,0,78
4557,Bukovik,0,78
4558,Vapa,0,45
4559,Bukovac,0,95
4560,Bogaraš,0,25
4561,Mirosaljci,0,16
4562,Rasno,0,45
4563,Dragojevac,0,16
4564,Dolovo,0,140
4565,Jarebice,0,140
4566,Vučkovica,0,118
4567,Živica,0,118
4568,Petka,0,49
4569,Skobalj,0,82
4570,Vrba,0,140
4571,Pope,0,139
4572,Zabrđe,0,139
4573,Vrnčani,0,88
4574,Leskovac,0,49
4575,Baluga (trnavska),0,97
4576,Cerje,0,4
4577,Reka,0,4
4578,Belo Polje,0,27
4579,Pobrđe,0,27
4580,Mataruge,0,4
4581,Bare,0,4
4582,Drlupa,0,162
4583,Kotraža,0,71
4584,Leskovac,0,44
4585,Ljubić,0,44
4586,Rajkovac,0,69
4587,Slatina,0,20
4588,Goločelo,0,71
4589,Brđani,0,79
4590,Maleševo,0,72
4591,Ćelije,0,60
4592,Selište,0,48
4593,Tijovac,0,48
4594,Mala Vrbnica,0,60
4595,Orašje,0,52
4596,Svinjište,0,168
4597,Mala Reka,0,147
4598,Lukovo,0,121
4599,Pepeljevac,0,48
4600,Pridvorica,0,42
4601,Bovan,0,60
4602,Toponica,0,144
4603,Petrovac,0,84
4604,Izvor,0,144
4605,Dašnica,0,10
4606,Donja Toponica,0,134
4607,Smrdan,0,84
4608,Novo Selo,0,132
4609,Miljkovac,0,132
4610,Ravna Gora,0,122
4611,Đurinac,0,102
4612,Šljivovik,0,102
4613,Izvor,0,18
4614,Planinica,0,116
4615,Lukavica,0,141
4616,Samarinovac,0,94
4617,Čitluk,0,112
4618,Gračanica,0,130
4619,Slatina,0,12
4620,Miloševac,0,106
4621,Kosančić,0,58
4622,Trnava,0,148
4623,Bačevci,0,93
4624,Novo Selo,0,3
4625,Gradac,0,45
4626,Krivača,0,118
4627,Ostrovica,0,140
4628,Lukovo,0,27
4629,Brestovac,0,44
4630,Prnjavor,0,88
4631,Ravnište,0,79
4632,Okruglica,0,108
4633,Dubrava,0,48
4634,Žabare,0,60
4635,Mojsinje,0,167
4636,Petrovac,0,91
4637,Čubura,0,26
4638,Studena,0,121
4639,Gornja Trnava,0,134
4640,Beli Potok,0,128
4641,Toponica,0,132
4642,Mala Grabovnica,0,84
4643,Vrbnica,0,45
4644,Joševa,0,93
4645,Subotica,0,145
4646,Bresnica,0,145
4647,Dubnica,0,45
4648,Kriva Reka,0,88
4649,Bresnik,0,4
4650,Belo Polje,0,88
4651,Pavlovac,0,69
4652,Đerekare,0,79
4653,Lukavac,0,60
4654,Nesvrta,0,153
4655,Novo Selo,0,68
4656,Vina,0,84
4657,Leskovik,0,134
4658,Kukavica,0,120
4659,Debeli Lug,0,146
4660,Crveni Breg,0,84
4661,Glogovac,0,67
4662,Dupljane,0,94
4663,Ursule,0,45
4664,Novo Selo,0,119
4665,Čitluk,0,45
4666,Bukovica,0,4
4667,Jablanica,0,139
4668,Ravni,0,79
4669,Petrovac,0,147
4670,Boljevac,0,60
4671,Crna Bara,0,10
4672,Lipe,0,131
4673,Brajkovac,0,12
4674,Sopotnica,0,12
4675,Trešnjevica,0,45
4676,Međurečje,0,4
4677,Barje,0,77
4678,Krivaja,0,45
4679,Belo Polje,0,79
4680,Ćurkovica,0,121
4681,Braljina,0,167
4682,Dobra Voda,0,87
4683,Ravni Del,0,84
4684,Drenova,0,148
4685,Dobroselica,0,72
4686,Margance,0,121
4687,Bukovica,0,60
4688,Leskovica,0,18
4689,Grabovac,0,108
4690,Katun,0,121
4691,Golubac,0,95
4692,Bare,0,113
4693,Kovilovo,0,179
4694,Crni Vrh,0,153
4695,Vrelo,0,18
4696,Vrelo,0,48
4697,Jezero,0,45
4698,Klisura,0,70
4699,Kneževac,0,45
4700,Drenovac,0,67
4701,Vitkovac,0,67
4702,Crvena Jabuka,0,38
4703,Rečica,0,98
4704,Kamenica,0,88
4705,Dubrava,0,65
4706,Turija,0,76
4707,Trnava,0,168
4708,Šume,0,65
4709,Odžaci,0,108
4710,Rača,0,23
4711,Ćelije,0,82
4712,Trnava,0,139
4713,Gradac,0,27
4714,Rvati,0,27
4715,Selište,0,68
4716,Bukovac,0,113
4717,Belo Polje,0,86
4718,Planinica,0,108
4719,Mađere,0,68
4720,Strmac,0,36
4721,Suvi Do,0,140
4722,Šaronje,0,140
4723,Rokci,0,65
4724,Bele Vode,0,139
4725,Kovači,0,140
4726,Brusnik,0,65
4727,Dobri Do,0,65
4728,Kruševo,0,139
4729,Čečina,0,65
4730,Zeoke,0,49
4731,Brđani,0,139
4732,Kruševica,0,27
4733,Gradac,0,79
4734,Brezovica,0,108
4735,Lopaš,0,108
4736,Kupusina,0,111
4737,Sibnica,0,42
4738,Stubal,0,42
4739,Vrbovac,0,42
4740,Breznica,0,76
4741,Rakovac,0,76
4742,Beli Breg,0,121
4743,Novo Selo,0,76
4744,Buštranje,0,76
4745,Krivaja,0,42
4746,Lazarevac,0,42
4747,Mala Reka,0,60
4748,Bogujevac,0,68
4749,Beli Kamen,0,68
4750,Dubrava,0,87
4751,Gornja Trnava,0,68
4752,Bela Voda,0,68
4753,Zebica,0,60
4754,Lipovac,0,117
4755,Dvorište,0,113
4756,Lipovica,0,113
4757,Panjevac,0,113
4758,Gložane,0,122
4759,Duga Poljana,0,132
4760,Lipovica,0,122
4761,Boljare,0,122
4762,Gradište,0,122
4763,Jastrebac,0,122
4764,Kruševica,0,122
4765,Topli Do,0,86
4766,Blato,0,116
4767,Gradište,0,67
4768,Gradašnica,0,116
4769,Petrovac,0,116
4770,Gradište,0,116
4771,Sopot,0,116
4772,Dobri Do,0,116
4773,Obrenovac,0,116
4774,Bučje,0,36
4775,Preseka,0,65
4776,Krstac,0,45
4777,Gradac,0,140
4778,Osaonica,0,139
4779,Slatina,0,139
4780,Jablanica,0,140
4781,Bare,0,139
4782,Borovac,0,76
4783,Bogdanovac,0,76
4784,Jablanica,0,76
4785,Grabovac,0,68
4786,Pasjača,0,68
4787,Koprivnica,0,10
4788,Jezero,0,113
4789,Crna Bara,0,122
4790,Barje,0,141
4791,Slivnica,0,141
4792,Plana,0,45
4793,Dolac,0,139
4794,Staro Selo,0,68
4795,Cerovica,0,128
4796,Koprivnica,0,139
4797,Grabovica,0,45
4798,Obornjača,0,25
4799,Sušica,0,45
4800,Bukovac,0,168
4801,Jastrebac,0,76
4802,Ravno Bučje,0,67
4803,Brezovica,0,97
4804,Gare,0,168
4805,Planinica,0,141
4806,Goševo,0,139
4807,Boroviće,0,45
4808,Gradac,0,65
4809,Rusce,0,76
4810,Pokrvenik,0,27
